table_name,model,model_key,dataset,dataset_key,condition_or_operation,metric,estimate,ci_low,ci_high,n_items,bootstrap_samples,seed,informative,notes
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,p_wrong,0.1474169940269736,0.11975401394120541,0.17653191975695445,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,p_correct,0.5425281820266541,0.5022832699681745,0.5835430503896857,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,accuracy,0.542,0.498,0.586,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,hysteresis_gap,-0.018127690171360622,-0.031774689914704946,-0.005155213494596507,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,entropy,0.23287594348901836,0.20353079221663953,0.2625642948142669,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,max_probability,0.9082944557675389,0.8948004749541691,0.9214990210982901,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,restoration_ratio,1.036292142282277,1.0100347744311133,1.0649874942716886,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Context truncation,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,p_wrong,0.18576800501004073,0.1553666886172829,0.2184786527509761,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,p_correct,0.43090998937588315,0.3906190961704415,0.47116491640083197,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,accuracy,0.432,0.388,0.476,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,hysteresis_gap,0.020223320811706517,0.009079835374592301,0.0319925136252474,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,entropy,0.24414628292939258,0.2168423345793408,0.2746043289658491,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,max_probability,0.9069206916424902,0.8933842054061765,0.9194235464843538,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,restoration_ratio,0.9595123466155591,0.936086601066802,0.9815641411229468,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,p_wrong,0.18983505220557767,0.15827012457167783,0.22233086628883475,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,p_correct,0.3894439229055246,0.34939324248048675,0.4295179503808749,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,accuracy,0.388,0.346,0.432,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,hysteresis_gap,0.024290368007243487,0.010805979003401722,0.03860568636948644,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,entropy,0.21898159918815702,0.19295767007678669,0.24539577226845025,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,max_probability,0.9161449173917815,0.903983954824521,0.9280350123041106,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,restoration_ratio,0.9513700044807429,0.9235202670872129,0.9780035141889004,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,p_wrong,0.731667634536303,0.6941707938958105,0.7686411745631856,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,p_correct,0.06097926594434307,0.041792814233423556,0.08143924438760482,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,accuracy,0.058,0.038,0.08,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,hysteresis_gap,0.5661229503379688,0.5233581522261231,0.6085889610727823,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,entropy,0.06970109354482162,0.05479326459413194,0.08493593711008665,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,max_probability,0.9753094498607257,0.9681003675329652,0.9821029766148807,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,restoration_ratio,-0.13339396628632105,-0.17809284163265837,-0.09400500984390926,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,p_wrong,0.3562200871405451,0.3151320724358387,0.3973606879931278,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,p_correct,0.35949037997262107,0.3187974973572524,0.40130804448065527,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,accuracy,0.36,0.318,0.402,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,hysteresis_gap,0.27210597750655097,0.23230651762718968,0.3122067729805961,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,entropy,0.06108477517352711,0.047125036653215796,0.07635621017247254,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,max_probability,0.9755509152198182,0.9681037913705365,0.9821449312571281,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,restoration_ratio,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,p_wrong,0.239604410520809,0.20480091075381615,0.2753579844986729,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,p_correct,0.3971396714007477,0.3564761411466705,0.4381331468876449,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,accuracy,0.392,0.35,0.434,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,hysteresis_gap,0.15549030088681484,0.12039798659856174,0.1908685580665005,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,entropy,0.12292122336909711,0.10102920239233561,0.14589482505958173,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,max_probability,0.950247710954444,0.9396274853379867,0.9602131670693661,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,restoration_ratio,0.4285671255308184,0.3472696527105386,0.5144757494111697,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,p_wrong,0.33284348569938443,0.293587649478947,0.3726802897566573,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,p_correct,0.36008657408041117,0.31903357066764226,0.40118662706706126,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,accuracy,0.362,0.32,0.404,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,hysteresis_gap,0.24872937606539033,0.2099422097528382,0.28835936245638283,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,entropy,0.0751993860884017,0.06018154670167833,0.09093799188952754,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,max_probability,0.9690356881541551,0.9609735912258099,0.9765628128823728,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,restoration_ratio,0.08590991515648665,0.012885445059712947,0.15608646139346086,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,p_wrong,0.08411410963399409,0.06303744447102834,0.1072856264675134,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,p_correct,0.4579861958329038,0.41533239414196915,0.49937440075354955,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,accuracy,0.456,0.412,0.5,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,hysteresis_gap,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,entropy,0.20759489080808452,0.18023572582411815,0.23704276787263265,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,max_probability,0.9175657102947384,0.9040456078873381,0.9300932375313918,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,restoration_ratio,1.0,1.0,1.0,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,p_wrong,0.08212298131775098,0.06085875353070711,0.10496138463958664,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,p_correct,0.45912015038038384,0.4186977364329335,0.5005427273091511,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,accuracy,0.458,0.416,0.502,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,hysteresis_gap,-0.00199112831624311,-0.008106223595495161,0.004000244933335519,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,entropy,0.22245716072905974,0.1933838464000101,0.25200940312212383,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,max_probability,0.9091923034737627,0.8955174061153399,0.9226543466433035,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,restoration_ratio,1.0073174736346804,0.9854363538911498,1.0305077420782702,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,p_wrong,0.08369841562659396,0.06244926732032418,0.10646140102840901,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,p_correct,0.4619861665175606,0.4201741422096667,0.5042695161846724,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,accuracy,0.458,0.414,0.502,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,hysteresis_gap,-0.0004156940074001305,-0.00618328560213346,0.0052097087593485965,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,entropy,0.19586748782114619,0.16889031156392192,0.2245523648081507,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,max_probability,0.9235280998179909,0.9108908208663904,0.935528463035333,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,restoration_ratio,1.0015276915678564,0.9808049205791017,1.0228904651820914,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,p_wrong,0.08082455151360494,0.05942419355405958,0.10372169992947024,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,p_correct,0.45848549545722883,0.4166421235295925,0.4992139089824293,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,accuracy,0.468,0.424,0.512,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,hysteresis_gap,-0.00328955812038914,-0.010751502982710163,0.003818160190069795,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,entropy,0.19500170405202147,0.168767540472961,0.2219260076573091,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,max_probability,0.9218818384480724,0.9094556568243036,0.9340797671933423,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,restoration_ratio,1.0120892534244674,0.9860878516940416,1.0408914029134337,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,p_wrong,0.3434126783449159,0.30303181181086947,0.38458275472879694,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,p_correct,0.35129759127488885,0.30987919199045055,0.39294067793301884,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,accuracy,0.352,0.31,0.394,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,hysteresis_gap,0.25929856871092183,0.22035616222953913,0.29948307713132516,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,entropy,0.05225645310252215,0.03884687676790591,0.06683395968644956,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,max_probability,0.9781480034860967,0.9709136129899893,0.9846868686567616,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,restoration_ratio,0.04706772307242259,-0.002519870587689488,0.09610815768343335,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,p_wrong,0.11270330468859475,0.08582465904597848,0.1408392530741584,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,p_correct,0.7371876105987033,0.6974502545636722,0.775363433339437,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,accuracy,0.738,0.698,0.776,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,hysteresis_gap,0.036697673019392966,0.010332418620219936,0.06471935995722052,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,entropy,0.01469712542616789,0.007709967771459742,0.02271537908577449,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,max_probability,0.9943077718682377,0.990601166263466,0.9975242475337492,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,restoration_ratio,,,,500,10000,12345,False,NA when ordinary-reset gap < 0.05
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,p_wrong,0.07985002246231462,0.057144006981609756,0.10350671172791694,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,p_correct,0.7533501242305451,0.7149029348103466,0.7902958443090146,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,accuracy,0.754,0.716,0.792,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,hysteresis_gap,0.003844390793112832,-0.020118758791527015,0.02758702276177328,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,entropy,0.0271945136540282,0.017358539124891024,0.03863401910621662,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,max_probability,0.9886664288510563,0.9829785031155753,0.9933931858336449,500,10000,12345,True,
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,restoration_ratio,,,,500,10000,12345,False,NA when ordinary-reset gap < 0.05
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-14B,qwen25_14b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,p_wrong,0.10718745003892456,0.08214279862044278,0.13458376246338494,500,10000,12345,True,
